transaction,account,amount,cur
108373,101101,9.74,USD
108374,101102,2.69,EUR
108375,101101,3.21,USD
108376,101101,1.31,USD
108377,101101,5.11,USD
108378,101102,19.01,EUR
108379,101102,9.08,EUR
108380,101101,10.37,USD
108381,101101,10.42,USD
108382,101101,11.52,USD
108383,101101,20.75,USD
108384,101102,12.77,EUR
108385,101101,3.61,USD
108386,101101,2.74,USD
108387,101101,13.11,USD
108388,101101,2.99,USD
108389,101101,13.63,USD
108390,101101,7.84,USD
108391,101102,13.67,EUR
108392,101101,7.55,USD
108393,101101,16.07,USD
108394,101101,1.22,USD
108395,101101,8.64,USD
108396,101101,7.41,USD
108397,101101,15.30,USD
108398,101101,17.00,USD
108399,101101,11.40,USD
108400,101102,9.37,EUR
108401,101101,1.45,USD
108402,101101,8.37,USD
108403,101101,7.03,USD
108404,101101,11.77,USD
108405,101101,8.26,USD
108406,101101,11.81,USD
108407,101101,-3.35,USD
108408,101102,3.12,EUR
108409,101101,19.96,USD
108410,101102,5.41,EUR
108411,101101,-0.27,USD
108412,101101,13.99,USD
108413,101101,10.14,USD
108414,101101,13.77,USD
108415,101101,6.13,USD
108416,101101,13.44,USD
108417,101101,10.68,USD
108418,101102,12.57,EUR
108419,101101,14.00,USD
108420,101101,8.58,USD
108421,101102,9.79,EUR
108422,101101,12.99,USD
108423,101101,10.72,USD
108424,101102,11.70,EUR
108425,101101,9.86,USD
108426,101101,11.61,USD
108427,101102,14.87,EUR
108428,101101,2.59,USD
108429,101101,12.63,USD
108430,101101,11.23,USD
108431,101101,18.75,USD
108432,101101,19.35,USD
108433,101101,8.91,USD
108434,101101,13.34,USD
108435,101102,7.42,EUR
108436,101101,7.25,USD
108437,101102,4.91,EUR
108438,101101,20.76,USD
108439,101101,14.41,USD
108440,101101,-0.02,USD
108441,101101,7.94,USD
108442,101101,5.08,USD
108443,101102,16.40,EUR
108444,101101,7.02,USD
108445,101101,5.30,USD
108446,101101,10.94,USD
108447,101101,15.16,USD
108448,101101,0.35,USD
108449,101101,5.70,USD
108450,101101,9.53,USD
108451,101102,5.89,EUR
108452,101101,11.13,USD
108453,101102,10.33,EUR
108454,101101,20.78,USD
108455,101101,7.11,USD
108456,101101,13.71,USD
108457,101101,4.48,USD
108458,101101,13.34,USD
108459,101101,2.79,USD
108460,101101,13.62,USD
108461,101101,6.05,USD
108462,101101,13.85,USD
108463,101101,5.31,USD
108464,101101,14.79,USD
108465,101102,14.13,EUR
108466,101101,3.84,USD
108467,101101,4.35,USD
108468,101101,14.03,USD
108469,101102,6.11,EUR
108470,101102,11.60,EUR
108471,101102,13.12,EUR
108472,101101,8.28,USD
108473,101101,9.30,USD
108474,101101,15.13,USD
108475,101101,3.85,USD
108476,101102,16.99,EUR
108477,101101,14.39,USD
108478,101101,15.31,USD
108479,101102,5.91,EUR
108480,101101,9.08,USD
108481,101101,21.51,USD
108482,101101,13.06,USD
108483,101101,20.87,USD
108484,101101,13.13,USD
108485,101101,4.13,USD
108486,101101,8.73,USD
108487,101101,8.14,USD
108488,101101,8.81,USD
108489,101101,10.98,USD
108490,101101,1.87,USD
108491,101101,8.31,USD
108492,101101,5.51,USD
108493,101101,20.44,USD
108494,101101,12.27,USD
108495,101101,14.14,USD
108496,101101,16.22,USD
108497,101101,5.96,USD
108498,101101,20.02,USD
108499,101101,11.10,USD
108500,101101,2.41,USD
108501,101102,16.43,EUR
108502,101101,1.46,USD
108503,101101,19.52,USD
108504,101101,1.07,USD
108505,101102,6.60,EUR
108506,101101,6.69,USD
108507,101101,11.90,USD
108508,101102,6.19,EUR
108509,101102,-2.86,EUR
108510,101101,13.77,USD
108511,101102,17.21,EUR
108512,101101,13.76,USD
108513,101102,14.64,EUR
108514,101101,12.23,USD
108515,101101,7.97,USD
108516,101102,17.28,EUR
108517,101101,5.95,USD
108518,101101,8.29,USD
108519,101101,-0.12,USD
108520,101101,8.39,USD
108521,101101,7.18,USD
108522,101102,5.44,EUR
108523,101101,2.75,USD
108524,101101,18.01,USD
108525,101101,6.29,USD
108526,101101,13.37,USD
108527,101101,13.42,USD
108528,101101,19.73,USD
108529,101101,11.17,USD
108530,101101,2.08,USD
108531,101102,13.70,EUR
108532,101101,-1.12,USD
108533,101101,9.61,USD
108534,101101,10.00,USD
108535,101101,10.64,USD
108536,101101,-2.53,USD
108537,101101,14.47,USD
108538,101101,16.44,USD
108539,101101,3.34,USD
108540,101101,9.53,USD
108541,101101,5.68,USD
108542,101102,18.03,EUR
108543,101101,21.17,USD
108544,101101,5.96,USD
108545,101101,5.12,USD
108546,101101,20.81,USD
108547,101101,-1.22,USD
108548,101101,10.36,USD
108549,101101,6.06,USD
108550,101101,6.12,USD
108551,101101,16.15,USD
108552,101101,5.09,USD
108553,101102,3.79,EUR
108554,101101,8.56,USD
108555,101101,8.54,USD
108556,101102,8.09,EUR
108557,101101,8.69,USD
108558,101101,11.95,USD
108559,101101,4.82,USD
108560,101101,17.88,USD
108561,101101,6.27,USD
108562,101101,12.37,USD
108563,101102,14.46,EUR
108564,101102,10.52,EUR
108565,101101,11.20,USD
108566,101102,6.39,EUR
108567,101101,15.24,USD
108568,101101,9.98,USD
108569,101101,10.78,USD
108570,101101,14.01,USD
108571,101101,7.53,USD
108572,101101,9.91,USD
108573,101102,6.02,EUR
108574,101101,16.42,USD
108575,101102,7.47,EUR
108576,101101,18.11,USD
108577,101101,9.45,USD
108578,101101,9.90,USD
108579,101101,9.92,USD
108580,101101,13.92,USD
108581,101101,6.81,USD
108582,101102,8.41,EUR
108583,101102,15.79,EUR
108584,101101,8.96,USD
108585,101101,18.03,USD
108586,101102,14.13,EUR
108587,101102,14.55,EUR
108588,101101,8.70,USD
108589,101101,-0.65,USD
108590,101102,4.25,EUR
108591,101102,10.00,EUR
108592,101102,1.06,EUR
108593,101101,17.19,USD
108594,101102,6.96,EUR
108595,101101,11.84,USD
108596,101101,8.40,USD
108597,101101,10.19,USD
108598,101101,8.13,USD
108599,101101,16.45,USD
108600,101102,2.34,EUR
108601,101101,2.37,USD
108602,101101,15.32,USD
108603,101101,8.65,USD
108604,101101,2.48,USD
108605,101101,11.20,USD
108606,101101,7.24,USD
108607,101101,6.32,USD
108608,101101,8.84,USD
108609,101101,13.07,USD
108610,101101,2.29,USD
108611,101101,9.32,USD
108612,101101,17.65,USD
108613,101101,6.46,USD
108614,101101,10.16,USD
108615,101101,9.48,USD
108616,101102,13.78,EUR
108617,101101,15.10,USD
108618,101101,5.48,USD
108619,101101,10.64,USD
108620,101102,12.67,EUR
108621,101101,11.24,USD
108622,101101,11.59,USD
108623,101102,18.58,EUR
108624,101101,2.88,USD
108625,101101,4.55,USD
108626,101101,9.95,USD
108627,101102,10.37,EUR
108628,101101,4.28,USD
108629,101102,8.91,EUR
108630,101101,11.61,USD
108631,101102,14.03,EUR
108632,101102,13.75,EUR
108633,101101,20.35,USD
108634,101101,3.89,USD
108635,101101,15.17,USD
108636,101101,9.86,USD
108637,101101,8.19,USD
108638,101101,6.15,USD
108639,101102,8.19,EUR
108640,101102,9.97,EUR
108641,101101,9.59,USD
108642,101102,13.43,EUR
108643,101101,4.58,USD
108644,101102,9.34,EUR
108645,101101,20.62,USD
108646,101101,5.09,USD
108647,101101,7.08,USD
108648,101101,12.03,USD
108649,101101,4.69,USD
108650,101101,13.03,USD
108651,101101,4.90,USD
108652,101101,13.00,USD
108653,101101,11.63,USD
108654,101101,10.91,USD
108655,101101,17.79,USD
108656,101101,15.19,USD
108657,101101,5.26,USD
108658,101101,7.43,USD
108659,101101,10.21,USD
108660,101101,13.01,USD
108661,101101,12.93,USD
108662,101101,11.06,USD
108663,101102,1.56,EUR
108664,101101,-2.68,USD
108665,101101,4.49,USD
108666,101101,6.20,USD
108667,101102,14.04,EUR
108668,101101,11.19,USD
108669,101101,14.19,USD
108670,101101,-4.14,USD
108671,101101,7.45,USD
108672,101101,6.10,USD
108673,101101,8.15,USD
108674,101101,19.58,USD
108675,101101,1.98,USD
108676,101101,8.85,USD
108677,101101,7.68,USD
108678,101101,1.48,USD
108679,101101,10.69,USD
108680,101101,7.62,USD
108681,101101,13.11,USD
108682,101101,3.39,USD
108683,101101,12.08,USD
108684,101101,9.39,USD
108685,101101,16.21,USD
108686,101101,16.81,USD
108687,101101,12.95,USD
108688,101101,16.00,USD
108689,101102,22.12,EUR
108690,101102,14.76,EUR
108691,101101,15.18,USD
108692,101101,6.85,USD
108693,101102,18.44,EUR
108694,101102,14.72,EUR
108695,101101,11.25,USD
108696,101101,14.71,USD
108697,101101,7.39,USD
108698,101101,19.22,USD
108699,101101,11.37,USD
108700,101101,15.62,USD
108701,101101,11.24,USD
108702,101101,8.24,USD
108703,101101,11.02,USD
108704,101102,14.84,EUR
108705,101102,10.08,EUR
108706,101102,17.04,EUR
108707,101101,6.93,USD
108708,101102,11.69,EUR
108709,101101,10.57,USD
108710,101101,4.68,USD
108711,101101,2.69,USD
108712,101102,10.53,EUR
108713,101101,2.35,USD
108714,101101,7.93,USD
108715,101101,11.27,USD
108716,101101,5.86,USD
108717,101101,2.20,USD
108718,101102,3.63,EUR
108719,101102,9.10,EUR
108720,101101,5.71,USD
108721,101101,11.27,USD
108722,101101,16.44,USD
108723,101101,16.14,USD
108724,101101,3.74,USD
108725,101102,10.71,EUR
108726,101101,5.76,USD
108727,101101,10.18,USD
108728,101101,4.24,USD
108729,101101,15.79,USD
108730,101102,10.71,EUR
108731,101101,11.72,USD
108732,101102,11.95,EUR
108733,101102,15.56,EUR
108734,101101,14.24,USD
108735,101101,15.82,USD
108736,101101,14.50,USD
108737,101102,15.65,EUR
108738,101102,1.52,EUR
108739,101102,1.01,EUR
108740,101101,4.97,USD
108741,101101,8.17,USD
108742,101101,6.83,USD
108743,101101,14.06,USD
108744,101101,14.44,USD
108745,101101,8.86,USD
108746,101101,12.70,USD
108747,101101,13.97,USD
108748,101101,15.29,USD
108749,101101,10.90,USD
108750,101101,10.36,USD
108751,101101,8.17,USD
108752,101101,12.67,USD
108753,101101,6.04,USD
108754,101101,8.55,USD
108755,101102,9.42,EUR
108756,101101,11.67,USD
108757,101101,12.91,USD
108758,101101,7.65,USD
108759,101102,4.95,EUR
108760,101101,15.85,USD
108761,101101,10.32,USD
108762,101102,13.47,EUR
108763,101101,9.25,USD
108764,101101,15.04,USD
108765,101102,21.08,EUR
108766,101101,11.34,USD
108767,101101,5.79,USD
108768,101102,2.33,EUR
108769,101101,4.82,USD
108770,101102,13.32,EUR
108771,101101,13.88,USD
108772,101101,5.09,USD
108773,101101,10.69,USD
108774,101101,9.29,USD
108775,101101,12.19,USD
108776,101101,5.29,USD
108777,101101,9.80,USD
108778,101101,11.17,USD
108779,101101,7.15,USD
108780,101101,15.76,USD
108781,101101,6.52,USD
108782,101101,17.24,USD
108783,101102,10.33,EUR
108784,101101,-5.91,USD
108785,101101,19.41,USD
108786,101101,12.04,USD
108787,101101,9.04,USD
108788,101101,7.00,USD
108789,101101,14.38,USD
108790,101101,2.28,USD
108791,101101,17.52,USD
108792,101101,6.44,USD
108793,101101,15.52,USD
108794,101101,13.39,USD
108795,101101,11.19,USD
108796,101101,10.59,USD
108797,101101,0.04,USD
108798,101101,20.06,USD
108799,101101,13.55,USD
108800,101101,-1.61,USD
108801,101101,3.84,USD
108802,101101,13.11,USD
108803,101101,15.21,USD
108804,101101,6.19,USD
108805,101101,20.92,USD
108806,101102,14.42,EUR
108807,101101,12.94,USD
108808,101102,13.85,EUR
108809,101101,4.75,USD
108810,101101,13.94,USD
108811,101101,19.73,USD
108812,101101,9.68,USD
108813,101101,18.67,USD
108814,101101,25.73,USD
108815,101102,19.94,EUR
108816,101101,19.10,USD
108817,101101,8.63,USD
108818,101101,21.20,USD
108819,101101,10.54,USD
108820,101101,8.73,USD
108821,101101,9.92,USD
108822,101102,5.37,EUR
108823,101101,15.68,USD
108824,101101,-3.06,USD
108825,101101,6.53,USD
108826,101101,15.67,USD
108827,101101,9.89,USD
108828,101101,12.79,USD
108829,101101,16.93,USD
108830,101101,4.63,USD
108831,101101,5.42,USD
108832,101101,0.22,USD
108833,101101,14.10,USD
108834,101102,10.47,EUR
108835,101102,8.33,EUR
108836,101102,4.57,EUR
108837,101101,8.58,USD
108838,101101,6.17,USD
108839,101101,3.95,USD
108840,101102,12.73,EUR
108841,101101,6.23,USD
108842,101101,14.75,USD
108843,101101,2.66,USD
108844,101101,8.18,USD
108845,101101,13.74,USD
108846,101101,11.28,USD
108847,101101,7.97,USD
108848,101101,11.06,USD
108849,101101,14.73,USD
108850,101101,15.38,USD
108851,101101,13.82,USD
108852,101101,2.88,USD
108853,101101,4.65,USD
108854,101101,5.65,USD
108855,101102,8.84,EUR
108856,101102,4.48,EUR
108857,101101,11.93,USD
108858,101101,5.56,USD
108859,101101,16.26,USD
108860,101101,5.13,USD
108861,101101,7.86,USD
108862,101102,19.73,EUR
108863,101101,10.85,USD
108864,101101,9.76,USD
108865,101102,14.36,EUR
108866,101101,15.96,USD
108867,101101,7.86,USD
108868,101101,15.06,USD
108869,101101,4.23,USD
108870,101101,-0.89,USD
108871,101101,6.04,USD
108872,101101,14.26,USD
108873,101102,-1.50,EUR
108874,101101,2.35,USD
108875,101102,14.27,EUR
108876,101101,9.81,USD
108877,101101,7.20,USD
108878,101102,9.50,EUR
108879,101102,5.82,EUR
108880,101101,-6.01,USD
108881,101101,6.41,USD
108882,101101,13.33,USD
108883,101101,11.83,USD
108884,101101,8.41,USD
108885,101101,15.81,USD
108886,101101,2.89,USD
108887,101101,7.44,USD
108888,101101,7.70,USD
108889,101101,10.48,USD
108890,101102,16.59,EUR
108891,101101,10.85,USD
108892,101101,-1.67,USD
108893,101101,9.32,USD
108894,101101,13.38,USD
108895,101101,21.47,USD
108896,101101,2.13,USD
108897,101101,1.96,USD
108898,101101,9.60,USD
108899,101101,5.45,USD
108900,101101,13.26,USD
108901,101102,4.15,EUR
108902,101101,5.69,USD
108903,101101,16.25,USD
108904,101101,4.94,USD
108905,101101,18.19,USD
108906,101101,15.71,USD
108907,101102,4.61,EUR
108908,101101,12.65,USD
108909,101101,5.36,USD
108910,101101,14.69,USD
108911,101101,11.16,USD
108912,101101,1.01,USD
108913,101102,19.89,EUR
108914,101101,2.05,USD
108915,101101,13.64,USD
108916,101102,-5.58,EUR
108917,101101,19.23,USD
108918,101101,11.74,USD
108919,101101,15.02,USD
108920,101101,12.50,USD
108921,101101,12.02,USD
108922,101101,7.51,USD
108923,101101,14.82,USD
108924,101101,4.20,USD
108925,101101,8.68,USD
108926,101101,16.56,USD
108927,101101,12.60,USD
108928,101101,13.20,USD
108929,101101,19.31,USD
108930,101101,9.59,USD
108931,101101,12.01,USD
108932,101101,8.08,USD
108933,101101,8.29,USD
108934,101102,18.18,EUR
108935,101102,12.54,EUR
108936,101101,6.88,USD
108937,101101,19.01,USD
108938,101102,10.74,EUR
108939,101101,15.33,USD
108940,101101,14.84,USD
108941,101101,12.85,USD
108942,101102,11.88,EUR
108943,101101,5.58,USD
108944,101101,11.81,USD
108945,101101,5.67,USD
108946,101102,16.25,EUR
108947,101101,5.56,USD
108948,101102,12.57,EUR
108949,101101,6.69,USD
108950,101101,8.12,USD
108951,101101,11.82,USD
108952,101101,3.24,USD
108953,101102,13.19,EUR
108954,101101,13.21,USD
108955,101101,14.00,USD
108956,101101,9.87,USD
108957,101102,1.33,EUR
108958,101102,9.21,EUR
108959,101102,5.56,EUR
108960,101101,2.72,USD
108961,101101,14.27,USD
108962,101101,11.41,USD
108963,101101,8.23,USD
108964,101101,9.42,USD
108965,101101,11.97,USD
108966,101101,8.28,USD
108967,101101,6.82,USD
108968,101101,3.68,USD
108969,101101,13.56,USD
108970,101101,13.33,USD
108971,101101,7.88,USD
108972,101102,20.34,EUR
108973,101101,14.03,USD
108974,101101,12.89,USD
108975,101101,4.76,USD
108976,101102,3.87,EUR
108977,101102,13.28,EUR
108978,101101,8.68,USD
108979,101102,6.76,EUR
108980,101101,-0.47,USD
108981,101102,11.09,EUR
108982,101102,12.15,EUR
108983,101102,13.24,EUR
108984,101102,6.33,EUR
108985,101101,10.54,USD
108986,101101,17.21,USD
108987,101101,10.41,USD
108988,101101,5.53,USD
108989,101101,8.03,USD
108990,101101,7.15,USD
108991,101101,20.46,USD
108992,101102,8.92,EUR
108993,101102,17.87,EUR
108994,101101,8.94,USD
108995,101102,12.50,EUR
108996,101101,5.05,USD
108997,101101,4.78,USD
108998,101101,19.01,USD
108999,101101,14.80,USD
109000,101101,11.81,USD
109001,101101,16.16,USD
109002,101101,14.07,USD
109003,101101,14.83,USD
109004,101101,6.02,USD
109005,101101,10.85,USD
109006,101102,4.87,EUR
109007,101101,9.93,USD
109008,101102,18.24,EUR
109009,101101,17.84,USD
109010,101102,10.64,EUR
109011,101101,15.51,USD
109012,101102,4.80,EUR
109013,101101,8.90,USD
109014,101101,11.69,USD
109015,101102,17.47,EUR
109016,101101,3.72,USD
109017,101101,16.30,USD
109018,101101,7.37,USD
109019,101101,4.46,USD
109020,101101,14.02,USD
109021,101101,6.96,USD
109022,101101,11.03,USD
109023,101101,5.74,USD
109024,101101,8.70,USD
109025,101101,5.04,USD
109026,101101,10.25,USD
109027,101101,9.48,USD
109028,101101,2.89,USD
109029,101101,5.70,USD
109030,101101,11.29,USD
109031,101101,3.88,USD
109032,101102,11.19,EUR
109033,101102,8.09,EUR
109034,101101,7.73,USD
109035,101101,13.52,USD
109036,101102,8.20,EUR
109037,101101,13.42,USD
109038,101101,10.66,USD
109039,101101,14.87,USD
109040,101101,10.26,USD
109041,101101,3.71,USD
109042,101101,7.61,USD
109043,101101,22.38,USD
109044,101101,13.12,USD
109045,101101,10.65,USD
109046,101101,3.22,USD
109047,101101,17.50,USD
109048,101102,12.46,EUR
109049,101101,7.73,USD
109050,101101,7.05,USD
109051,101101,11.63,USD
109052,101101,7.16,USD
109053,101102,10.51,EUR
109054,101102,9.53,EUR
109055,101101,11.84,USD
109056,101101,6.05,USD
109057,101101,15.00,USD
109058,101101,7.63,USD
109059,101101,15.26,USD
109060,101101,6.49,USD
109061,101101,1.90,USD
109062,101101,9.38,USD
109063,101101,10.60,USD
109064,101101,0.53,USD
109065,101101,10.27,USD
109066,101102,4.15,EUR
109067,101101,16.04,USD
109068,101102,2.00,EUR
109069,101102,6.77,EUR
109070,101102,17.10,EUR
109071,101101,15.35,USD
109072,101101,14.98,USD
109073,101101,16.37,USD
109074,101101,7.10,USD
109075,101102,12.92,EUR
109076,101102,7.15,EUR
109077,101101,13.57,USD
109078,101101,10.32,USD
109079,101101,8.15,USD
109080,101101,11.33,USD
109081,101101,18.01,USD
109082,101101,7.61,USD
109083,101101,9.66,USD
109084,101102,18.36,EUR
109085,101101,13.84,USD
109086,101101,8.98,USD
109087,101101,16.67,USD
109088,101101,1.15,USD
109089,101101,7.74,USD
109090,101101,10.49,USD
109091,101101,19.16,USD
109092,101101,16.93,USD
109093,101102,11.22,EUR
109094,101101,17.34,USD
109095,101101,16.85,USD
109096,101102,9.88,EUR
109097,101101,7.51,USD
109098,101101,3.25,USD
109099,101101,19.03,USD
109100,101101,9.88,USD
109101,101101,7.26,USD
109102,101101,8.58,USD
109103,101101,13.98,USD
109104,101101,10.77,USD
109105,101101,19.51,USD
109106,101101,17.38,USD
109107,101101,8.12,USD
109108,101101,22.31,USD
109109,101101,15.47,USD
109110,101101,9.84,USD
109111,101102,8.03,EUR
109112,101102,11.64,EUR
109113,101101,11.79,USD
109114,101102,8.83,EUR
109115,101101,6.42,USD
109116,101101,14.02,USD
109117,101101,17.56,USD
109118,101102,9.64,EUR
109119,101101,12.65,USD
109120,101101,6.21,USD
109121,101101,8.34,USD
109122,101101,5.95,USD
109123,101101,11.93,USD
109124,101101,11.85,USD
109125,101101,-8.54,USD
109126,101101,18.07,USD
109127,101101,16.81,USD
109128,101101,18.93,USD
109129,101101,8.35,USD
109130,101102,2.74,EUR
109131,101102,1.13,EUR
109132,101101,12.73,USD
109133,101101,11.92,USD
109134,101102,13.23,EUR
109135,101101,13.49,USD
109136,101102,4.25,EUR
109137,101102,0.15,EUR
109138,101101,15.94,USD
109139,101101,13.50,USD
109140,101101,5.93,USD
109141,101101,6.89,USD
109142,101101,7.33,USD
109143,101101,7.66,USD
109144,101101,16.62,USD
109145,101101,3.62,USD
109146,101101,4.13,USD
109147,101101,10.84,USD
109148,101101,15.16,USD
109149,101101,8.23,USD
109150,101101,6.16,USD
109151,101102,8.34,EUR
109152,101101,14.07,USD
109153,101101,4.92,USD
109154,101102,5.52,EUR
109155,101101,11.24,USD
109156,101101,8.50,USD
109157,101101,4.75,USD
109158,101101,3.24,USD
109159,101102,10.96,EUR
109160,101101,1.78,USD
109161,101101,13.69,USD
109162,101101,9.39,USD
109163,101101,3.70,USD
109164,101101,6.89,USD
109165,101101,6.03,USD
109166,101101,11.16,USD
109167,101102,13.90,EUR
109168,101101,2.06,USD
109169,101101,10.44,USD
109170,101101,19.28,USD
109171,101101,-0.50,USD
109172,101101,-0.91,USD
109173,101101,11.22,USD
109174,101101,13.80,USD
109175,101102,9.37,EUR
109176,101101,8.80,USD
109177,101101,3.71,USD
109178,101102,13.84,EUR
109179,101101,7.66,USD
109180,101101,15.01,USD
109181,101101,7.24,USD
109182,101101,5.59,USD
109183,101101,11.26,USD
109184,101101,1.68,USD
109185,101101,18.19,USD
109186,101101,12.48,USD
109187,101101,6.25,USD
109188,101101,6.16,USD
109189,101101,9.46,USD
109190,101101,12.39,USD
109191,101101,10.35,USD
109192,101101,11.89,USD
109193,101101,3.73,USD
109194,101101,9.11,USD
109195,101101,7.80,USD
109196,101101,11.80,USD
109197,101101,6.77,USD
109198,101101,-0.26,USD
109199,101102,11.65,EUR
109200,101101,12.82,USD
109201,101101,2.29,USD
109202,101101,18.14,USD
109203,101101,12.45,USD
109204,101101,7.53,USD
109205,101101,10.68,USD
109206,101101,2.73,USD
109207,101101,7.84,USD
109208,101102,-1.37,EUR
109209,101101,8.56,USD
109210,101101,14.88,USD
109211,101102,8.22,EUR
109212,101101,14.03,USD
109213,101101,14.97,USD
109214,101101,20.28,USD
109215,101101,5.54,USD
109216,101101,14.77,USD
109217,101101,20.48,USD
109218,101101,1.73,USD
109219,101101,6.02,USD
109220,101101,6.92,USD
109221,101101,10.22,USD
109222,101101,13.77,USD
109223,101101,9.33,USD
109224,101101,9.16,USD
109225,101101,13.93,USD
109226,101101,4.87,USD
109227,101101,15.28,USD
109228,101101,15.24,USD
109229,101102,13.46,EUR
